state,,year,month,precipitation
RJ,6/30/2009,2009,Jun,61.4
RJ,7/31/2009,2009,Jul,62.5
RJ,8/31/2009,2009,Aug,28.9
RJ,9/30/2009,2009,Sep,86.9
RJ,10/31/2009,2009,Oct,176.7
RJ,11/30/2009,2009,Nov,132.1
RJ,12/31/2009,2009,Dec,287.5
RJ,1/31/2010,2010,Jan,287.5
RJ,2/28/2010,2010,Feb,87.3
RJ,3/31/2010,2010,Mar,325.7
RJ,4/30/2010,2010,Apr,280.4
RJ,5/31/2010,2010,May,45.3
RJ,6/30/2010,2010,Jun,42.7
RJ,7/31/2010,2010,Jul,79
RJ,8/31/2010,2010,Aug,20.9
RJ,9/30/2010,2010,Sep,36.9
RJ,10/31/2010,2010,Oct,118.5
RJ,11/30/2010,2010,Nov,67.3
RJ,12/31/2010,2010,Dec,291.6
RJ,1/31/2011,2011,Jan,78.7
RJ,2/28/2011,2011,Feb,8.5
RJ,3/31/2011,2011,Mar,100.6
RJ,4/30/2011,2011,Apr,164.5
RJ,5/31/2011,2011,May,118.1
RJ,6/30/2011,2011,Jun,32.7
RJ,7/31/2011,2011,Jul,16.1
RJ,8/31/2011,2011,Aug,9.3
RJ,9/30/2011,2011,Sep,40.8
RJ,10/31/2011,2011,Oct,109.8
RJ,11/30/2011,2011,Nov,93.3
RJ,12/31/2011,2011,Dec,116.1
RJ,1/31/2012,2012,Jan,220.9
RJ,2/29/2012,2012,Feb,62.8
RJ,3/31/2012,2012,Mar,84.1
RJ,4/30/2012,2012,Apr,45.4
RJ,5/31/2012,2012,May,128.8
RJ,6/30/2012,2012,Jun,71.1
RJ,7/31/2012,2012,Jul,26.2
RJ,8/31/2012,2012,Aug,17.9
RJ,9/30/2012,2012,Sep,87.9
RJ,10/31/2012,2012,Oct,66.4
RJ,11/30/2012,2012,Nov,93.2
RJ,12/31/2012,2012,Dec,37
RJ,1/31/2013,2013,Jan,334.7
RJ,2/28/2013,2013,Feb,78.1
RJ,3/31/2013,2013,Mar,228.2
RJ,4/30/2013,2013,Apr,78.4
RJ,5/31/2013,2013,May,68.8
RJ,6/30/2013,2013,Jun,25.3
RJ,7/31/2013,2013,Jul,101.1
RJ,8/31/2013,2013,Aug,5.6
RJ,9/30/2013,2013,Sep,62.7
RJ,10/31/2013,2013,Oct,61.1
RJ,11/30/2013,2013,Nov,111.6
RJ,12/31/2013,2013,Dec,185.6
RJ,1/31/2014,2014,Jan,58.1
RJ,2/28/2014,2014,Feb,9.1
RJ,3/31/2014,2014,Mar,80.5
RJ,4/30/2014,2014,Apr,100.4
RJ,5/31/2014,2014,May,26.7
RJ,6/30/2014,2014,Jun,42.7
RJ,7/31/2014,2014,Jul,87.5
RJ,8/31/2014,2014,Aug,18.1
RJ,9/30/2014,2014,Sep,29.6
RJ,10/31/2014,2014,Oct,28.4
RJ,11/30/2014,2014,Nov,59
RJ,12/31/2014,2014,Dec,44.9
RJ,1/31/2015,2015,Jan,39.2
RJ,2/28/2015,2015,Feb,79.3
RJ,3/31/2015,2015,Mar,158.3
RJ,4/30/2015,2015,Apr,52.7
RJ,5/31/2015,2015,May,64.2
RJ,6/30/2015,2015,Jun,65.5
RJ,7/31/2015,2015,Jul,11.4
RJ,8/31/2015,2015,Aug,4.1
RJ,9/30/2015,2015,Sep,81.2
RJ,10/31/2015,2015,Oct,10.6
RJ,11/30/2015,2015,Nov,162.1
RJ,12/31/2015,2015,Dec,106.8
RJ,1/31/2016,2016,Jan,171.6
RJ,2/29/2016,2016,Feb,118.3
RJ,3/31/2016,2016,Mar,205
RJ,4/30/2016,2016,Apr,5.7
RJ,5/31/2016,2016,May,53.5
RJ,6/30/2016,2016,Jun,81.7
RJ,7/31/2016,2016,Jul,1.5
RJ,8/31/2016,2016,Aug,31.2
RJ,9/30/2016,2016,Sep,40.5
RJ,10/31/2016,2016,Oct,49.8
RJ,11/30/2016,2016,Nov,164.9
RJ,12/31/2016,2016,Dec,103.8
RJ,1/31/2017,2017,Jan,48.9
RJ,2/28/2017,2017,Feb,23
RJ,3/31/2017,2017,Mar,90.6
RJ,4/30/2017,2017,Apr,28
RN,1/31/1998,1998,Jan,39.5
RN,2/28/1998,1998,Feb,76.3
RN,3/31/1998,1998,Mar,81.4
RN,4/30/1998,1998,Apr,74.7
RN,5/31/1998,1998,May,185.4
RN,6/30/1998,1998,Jun,209
RN,7/31/1998,1998,Jul,791.8
RN,8/31/1998,1998,Aug,138.7
RN,9/30/1998,1998,Sep,19
RN,10/31/1998,1998,Oct,13.7
RN,11/30/1998,1998,Nov,8.5
RN,12/31/1998,1998,Dec,17
RN,1/31/1999,1999,Jan,12.6
RN,2/28/1999,1999,Feb,143.6
RN,3/31/1999,1999,Mar,139.2
RN,4/30/1999,1999,Apr,175.8
RN,5/31/1999,1999,May,289.5
RN,6/30/1999,1999,Jun,131.5
RN,7/31/1999,1999,Jul,31.1
RN,8/31/1999,1999,Aug,46.5
RN,9/30/1999,1999,Sep,50.8
RN,10/31/1999,1999,Oct,14.5
RN,11/30/1999,1999,Nov,5.4
RN,12/31/1999,1999,Dec,64.5
RN,1/31/2000,2000,Jan,50
RN,2/29/2000,2000,Feb,84
RN,3/31/2000,2000,Mar,114.9
RN,4/30/2000,2000,Apr,177.4
RN,5/31/2000,2000,May,222.4
RN,6/30/2000,2000,Jun,577.4
RN,7/31/2000,2000,Jul,482.3
RN,8/31/2000,2000,Aug,288.8
RN,9/30/2000,2000,Sep,205.1
RN,10/31/2000,2000,Oct,8.7
RN,11/30/2000,2000,Nov,12.1
RN,12/31/2000,2000,Dec,23
RN,1/31/2001,2001,Jan,30.1
RN,2/28/2001,2001,Feb,6.8
RN,3/31/2001,2001,Mar,133.8
RN,4/30/2001,2001,Apr,360.9
RN,5/31/2001,2001,May,14.4
RN,6/30/2001,2001,Jun,373.8
RN,7/31/2001,2001,Jul,145.4
RN,8/31/2001,2001,Aug,104.4
RN,9/30/2001,2001,Sep,28.4
RN,10/31/2001,2001,Oct,4.7
RN,11/30/2001,2001,Nov,12.7
RN,12/31/2001,2001,Dec,51.2
RN,1/31/2002,2002,Jan,113.9
RN,2/28/2002,2002,Feb,82.3
RN,3/31/2002,2002,Mar,483.8
RN,4/30/2002,2002,Apr,137.7
RN,5/31/2002,2002,May,122.9
RN,6/30/2002,2002,Jun,405.6
RN,7/31/2002,2002,Jul,209.7
RN,8/31/2002,2002,Aug,314.4
RN,9/30/2002,2002,Sep,1
RN,10/31/2002,2002,Oct,29.2
RN,11/30/2002,2002,Nov,98.2
RN,12/31/2002,2002,Dec,19.4
RN,1/31/2003,2003,Jan,84.1
RN,2/28/2003,2003,Feb,139.9
RN,3/31/2003,2003,Mar,312
RN,4/30/2003,2003,Apr,136.8
RN,5/31/2003,2003,May,194.4
RN,6/30/2003,2003,Jun,244.3
RN,7/31/2003,2003,Jul,202.3
RN,8/31/2003,2003,Aug,51.2
RN,9/30/2003,2003,Sep,38.5
RN,10/31/2003,2003,Oct,21.7
RN,11/30/2003,2003,Nov,16.1
RN,12/31/2003,2003,Dec,22.5
RN,1/31/2004,2004,Jan,376.3
RN,2/29/2004,2004,Feb,284.2
RN,3/31/2004,2004,Mar,252
RN,4/30/2004,2004,Apr,172.5
RN,5/31/2004,2004,May,160.9
RN,6/30/2004,2004,Jun,643.4
RN,7/31/2004,2004,Jul,393.9
RN,8/31/2004,2004,Aug,90.1
RN,9/30/2004,2004,Sep,44.4
RN,10/31/2004,2004,Oct,14.4
RN,11/30/2004,2004,Nov,10.1
RN,12/31/2004,2004,Dec,4.8
RN,1/31/2005,2005,Jan,2
RN,2/28/2005,2005,Feb,36.4
RN,3/31/2005,2005,Mar,186.3
RN,4/30/2005,2005,Apr,144
RN,5/31/2005,2005,May,548.3
RN,6/30/2005,2005,Jun,762.3
RN,7/31/2005,2005,Jul,115.2
RN,8/31/2005,2005,Aug,106.8
RN,9/30/2005,2005,Sep,43.9
RN,10/31/2005,2005,Oct,31.6
RN,11/30/2005,2005,Nov,1.2
RN,12/31/2005,2005,Dec,10.4
RN,1/31/2006,2006,Jan,4.2
RN,2/28/2006,2006,Feb,87.2
RN,3/31/2006,2006,Mar,157.4
RN,4/30/2006,2006,Apr,380.7
RN,5/31/2006,2006,May,115.3
RN,6/30/2006,2006,Jun,375.5
RN,7/31/2006,2006,Jul,133.4
RN,8/31/2006,2006,Aug,90.5
RN,9/30/2006,2006,Sep,45.2
RN,10/31/2006,2006,Oct,13.4
RN,11/30/2006,2006,Nov,83.5
RN,12/31/2006,2006,Dec,49.9
RN,1/31/2007,2007,Jan,86.3
RN,2/28/2007,2007,Feb,66
RN,3/31/2007,2007,Mar,265
RN,4/30/2007,2007,Apr,247.7
RN,5/31/2007,2007,May,120.9
RN,6/30/2007,2007,Jun,560.5
RN,7/31/2007,2007,Jul,191.8
RN,8/31/2007,2007,Aug,95.8
RN,9/30/2007,2007,Sep,46.3
RN,10/31/2007,2007,Oct,20.2
RN,11/30/2007,2007,Nov,45.2
RN,12/31/2007,2007,Dec,16
RN,1/31/2008,2008,Jan,69.2
RN,2/29/2008,2008,Feb,22.4
RN,3/31/2008,2008,Mar,275.5
RN,4/30/2008,2008,Apr,409.3
RN,5/31/2008,2008,May,212.3
RN,6/30/2008,2008,Jun,542.3
RN,7/31/2008,2008,Jul,473.3
RN,8/31/2008,2008,Aug,401.3
RN,9/30/2008,2008,Sep,37.8
RN,10/31/2008,2008,Oct,31.8
RN,11/30/2008,2008,Nov,9.5
RN,12/31/2008,2008,Dec,0.4
RN,1/31/2009,2009,Jan,162.1
RN,2/28/2009,2009,Feb,245.4
RN,3/31/2009,2009,Mar,220.6
RN,4/30/2009,2009,Apr,364.3
RN,5/31/2009,2009,May,372.3
RN,6/30/2009,2009,Jun,304.7
RN,7/31/2009,2009,Jul,347.9
RN,8/31/2009,2009,Aug,229.2
RN,9/30/2009,2009,Sep,76.7
RN,10/31/2009,2009,Oct,1
RN,11/30/2009,2009,Nov,6.7
RN,12/31/2009,2009,Dec,9.5
RN,1/31/2010,2010,Jan,70.9
RN,2/28/2010,2010,Feb,81.4
RN,3/31/2010,2010,Mar,69.9
RN,4/30/2010,2010,Apr,191
RN,5/31/2010,2010,May,262.6
RN,6/30/2010,2010,Jun,155.2
RN,7/31/2010,2010,Jul,151.5
RN,8/31/2010,2010,Aug,95.3
RN,9/30/2010,2010,Sep,38.5
RN,10/31/2010,2010,Oct,8.2
RN,11/30/2010,2010,Nov,4.2
RN,12/31/2010,2010,Dec,54.7
RN,1/31/2011,2011,Jan,326.1
RN,2/28/2011,2011,Feb,76.5
RN,3/31/2011,2011,Mar,146.7
RN,4/30/2011,2011,Apr,371.6
RN,5/31/2011,2011,May,413
RN,6/30/2011,2011,Jun,445.4
RN,7/31/2011,2011,Jul,170.4
RN,8/31/2011,2011,Aug,118.8
RN,9/30/2011,2011,Sep,33.3
RN,10/31/2011,2011,Oct,20.8
RN,11/30/2011,2011,Nov,44
RN,12/31/2011,2011,Dec,21.9
RN,1/31/2012,2012,Jan,76.5
RN,2/29/2012,2012,Feb,110.9
RN,3/31/2012,2012,Mar,146.2
RN,4/30/2012,2012,Apr,60.7
RN,5/31/2012,2012,May,184.4
RN,6/30/2012,2012,Jun,302.1
RN,7/31/2012,2012,Jul,234.9
RN,8/31/2012,2012,Aug,63.4
RN,9/30/2012,2012,Sep,41.6
RN,10/31/2012,2012,Oct,18.4
RN,11/30/2012,2012,Nov,0.7
RN,12/31/2012,2012,Dec,1.4
RN,1/31/2013,2013,Jan,20.2
RN,2/28/2013,2013,Feb,59.8
RN,3/31/2013,2013,Mar,35.1
RN,4/30/2013,2013,Apr,175.6
RN,5/31/2013,2013,May,254.9
RN,6/30/2013,2013,Jun,399.1
RN,7/31/2013,2013,Jul,430.6
RN,8/31/2013,2013,Aug,242
RN,9/30/2013,2013,Sep,200
RN,10/31/2013,2013,Oct,11.1
RN,11/30/2013,2013,Nov,38.6
RN,12/31/2013,2013,Dec,10.1
RN,1/31/2014,2014,Jan,79
RN,2/28/2014,2014,Feb,52.1
RN,3/31/2014,2014,Mar,262.1
RN,4/30/2014,2014,Apr,81.9
RN,5/31/2014,2014,May,191
RN,6/30/2014,2014,Jun,540.4
RN,7/31/2014,2014,Jul,231.4
RN,8/31/2014,2014,Aug,89.7
RN,9/30/2014,2014,Sep,149
RN,10/31/2014,2014,Oct,30.7
RN,11/30/2014,2014,Nov,24.8
RN,12/31/2014,2014,Dec,23.9
RN,1/31/2015,2015,Jan,30.3
RN,2/28/2015,2015,Feb,77.7
RN,3/31/2015,2015,Mar,317
RN,4/30/2015,2015,Apr,156.1
RN,5/31/2015,2015,May,69.6
RN,6/30/2015,2015,Jun,301.2
RN,7/31/2015,2015,Jul,316.5
RN,8/31/2015,2015,Aug,43.1
RN,9/30/2015,2015,Sep,24.4
RN,10/31/2015,2015,Oct,10.8
RN,11/30/2015,2015,Nov,0.4
RN,12/31/2015,2015,Dec,67.1
RN,1/31/2016,2016,Jan,153.9
RN,2/29/2016,2016,Feb,73.8
RN,3/31/2016,2016,Mar,152.5
RN,4/30/2016,2016,Apr,166.4
RN,5/31/2016,2016,May,207.9
RN,6/30/2016,2016,Jun,156.3
RN,7/31/2016,2016,Jul,38.6
RN,8/31/2016,2016,Aug,68.6
RN,9/30/2016,2016,Sep,42.2
RN,10/31/2016,2016,Oct,22.7
RN,11/30/2016,2016,Nov,19
RN,12/31/2016,2016,Dec,63.5
RN,1/31/2017,2017,Jan,80.6
RN,2/28/2017,2017,Feb,65
RN,3/31/2017,2017,Mar,187.2
RN,4/30/2017,2017,Apr,254.1
RN,5/31/2017,2017,May,229.4
RN,6/30/2017,2017,Jun,197.7
RN,7/31/2017,2017,Jul,414.3
RN,8/31/2017,2017,Aug,24.3
RN,9/30/2017,2017,Sep,74.4
RN,10/31/2017,2017,Oct,71.8
RN,11/30/2017,2017,Nov,8.9
RR,1/31/1998,1998,Jan,0.1
RR,2/28/1998,1998,Feb,10
RR,3/31/1998,1998,Mar,0
RR,4/30/1998,1998,Apr,215.1
RR,5/31/1998,1998,May,377.4
RR,6/30/1998,1998,Jun,569.8
RR,7/31/1998,1998,Jul,377.6
RR,8/31/1998,1998,Aug,233.1
RR,9/30/1998,1998,Sep,94.7
RR,10/31/1998,1998,Oct,22.6
RR,11/30/1998,1998,Nov,55.4
RR,12/31/1998,1998,Dec,231.7
RR,1/31/1999,1999,Jan,20.3
RR,2/28/1999,1999,Feb,165
RR,3/31/1999,1999,Mar,23.8
RR,4/30/1999,1999,Apr,230.9
RR,5/31/1999,1999,May,245.4
RR,6/30/1999,1999,Jun,300.3
RR,7/31/1999,1999,Jul,243.8
RR,8/31/1999,1999,Aug,326.6
RR,9/30/1999,1999,Sep,225.3
RR,10/31/1999,1999,Oct,130.9
RR,11/30/1999,1999,Nov,46.8
RR,12/31/1999,1999,Dec,92
RR,1/31/2000,2000,Jan,45.4
RR,2/29/2000,2000,Feb,76.4
RR,3/31/2000,2000,Mar,71
RR,4/30/2000,2000,Apr,302.4
RR,5/31/2000,2000,May,415.3
RR,6/30/2000,2000,Jun,311.8
RR,7/31/2000,2000,Jul,220.1
RR,8/31/2000,2000,Aug,187.5
RR,9/30/2000,2000,Sep,76.8
RR,10/31/2000,2000,Oct,70.1
RR,11/30/2000,2000,Nov,107.5
RR,12/31/2000,2000,Dec,49.2
RR,1/31/2001,2001,Jan,0
RR,2/28/2001,2001,Feb,0.7
RR,3/31/2001,2001,Mar,3.7
RR,4/30/2001,2001,Apr,54.6
RR,5/31/2001,2001,May,248.6
RR,6/30/2001,2001,Jun,214.7
RR,7/31/2001,2001,Jul,167
RR,8/31/2001,2001,Aug,329.1
RR,9/30/2001,2001,Sep,116.1
RR,10/31/2001,2001,Oct,63.7
RR,11/30/2001,2001,Nov,43.5
RR,12/31/2001,2001,Dec,83.6
RR,1/31/2002,2002,Jan,3.5
RR,2/28/2002,2002,Feb,2.5
RR,3/31/2002,2002,Mar,27.5
RR,4/30/2002,2002,Apr,186.4
RR,5/31/2002,2002,May,311.5
RR,6/30/2002,2002,Jun,522.2
RR,7/31/2002,2002,Jul,261.5
RR,8/31/2002,2002,Aug,183.1
RR,9/30/2002,2002,Sep,45.7
RR,10/31/2002,2002,Oct,0.4
RR,11/30/2002,2002,Nov,29.7
RR,12/31/2002,2002,Dec,41.5
RR,1/31/2003,2003,Jan,0.8
RR,2/28/2003,2003,Feb,6
RR,3/31/2003,2003,Mar,9.2
RR,4/30/2003,2003,Apr,128.7
RR,5/31/2003,2003,May,357.3
RR,6/30/2003,2003,Jun,240.4
RR,7/31/2003,2003,Jul,370.4
RR,8/31/2003,2003,Aug,211.7
RR,9/30/2003,2003,Sep,170.1
RR,10/31/2003,2003,Oct,60.5
RR,11/30/2003,2003,Nov,29.4
RR,12/31/2003,2003,Dec,21.5
RR,1/31/2004,2004,Jan,8.3
RR,2/29/2004,2004,Feb,9.9
RR,3/31/2004,2004,Mar,48.3
RR,4/30/2004,2004,Apr,182.6
RR,5/31/2004,2004,May,565.4
RR,6/30/2004,2004,Jun,264.7
RR,7/31/2004,2004,Jul,293.9
RR,8/31/2004,2004,Aug,181.2
RR,9/30/2004,2004,Sep,194.2
RR,10/31/2004,2004,Oct,107.4
RR,11/30/2004,2004,Nov,2.6
RR,12/31/2004,2004,Dec,2.2
RR,1/31/2005,2005,Jan,47.2
RR,2/28/2005,2005,Feb,60.9
RR,3/31/2005,2005,Mar,24.8
RR,4/30/2005,2005,Apr,378.3
RR,5/31/2005,2005,May,295.8
RR,6/30/2005,2005,Jun,379.9
RR,7/31/2005,2005,Jul,339.1
RR,8/31/2005,2005,Aug,363.5
RR,9/30/2005,2005,Sep,94
RR,10/31/2005,2005,Oct,72.5
RR,11/30/2005,2005,Nov,40.1
RR,12/31/2005,2005,Dec,44.7
RR,1/31/2006,2006,Jan,209.6
RR,2/28/2006,2006,Feb,15.1
RR,3/31/2006,2006,Mar,15.8
RR,4/30/2006,2006,Apr,237.8
RR,5/31/2006,2006,May,640.2
RR,6/30/2006,2006,Jun,643.7
RR,7/31/2006,2006,Jul,391.6
RR,8/31/2006,2006,Aug,178.8
RR,9/30/2006,2006,Sep,72.6
RR,10/31/2006,2006,Oct,18.4
RR,11/30/2006,2006,Nov,56
RR,12/31/2006,2006,Dec,13.1
RR,1/31/2007,2007,Jan,2.6
RR,2/28/2007,2007,Feb,1.8
RR,3/31/2007,2007,Mar,96.7
RR,4/30/2007,2007,Apr,123
RR,5/31/2007,2007,May,447.9
RR,6/30/2007,2007,Jun,433.8
RR,7/31/2007,2007,Jul,344.1
RR,8/31/2007,2007,Aug,331.4
RR,9/30/2007,2007,Sep,89
RR,10/31/2007,2007,Oct,135.8
RR,11/30/2007,2007,Nov,11.2
RR,12/31/2007,2007,Dec,95.4
RR,1/31/2008,2008,Jan,44.5
RR,2/29/2008,2008,Feb,31
RR,3/31/2008,2008,Mar,66.8
RR,4/30/2008,2008,Apr,57.8
RR,5/31/2008,2008,May,378.2
RR,6/30/2008,2008,Jun,240.5
RR,7/31/2008,2008,Jul,451.8
RR,8/31/2008,2008,Aug,103.8
RR,9/30/2008,2008,Sep,136.2
RR,10/31/2008,2008,Oct,100.3
RR,11/30/2008,2008,Nov,162.4
RR,12/31/2008,2008,Dec,290.4
RR,1/31/2009,2009,Jan,99.8
RR,2/28/2009,2009,Feb,32
RR,3/31/2009,2009,Mar,48.7
RR,4/30/2009,2009,Apr,85.2
RR,5/31/2009,2009,May,5.5
RR,6/30/2009,2009,Jun,394.3
RR,7/31/2009,2009,Jul,318.2
RR,8/31/2009,2009,Aug,85.4
RR,9/30/2009,2009,Sep,10.2
RR,10/31/2009,2009,Oct,55
RR,11/30/2009,2009,Nov,22.2
RR,12/31/2009,2009,Dec,69.6
RR,1/31/2010,2010,Jan,18.8
RR,2/28/2010,2010,Feb,69.4
RR,3/31/2010,2010,Mar,39.2
RR,4/30/2010,2010,Apr,258.7
RR,5/31/2010,2010,May,433.4
RR,6/30/2010,2010,Jun,259.5
RR,7/31/2010,2010,Jul,292
RR,8/31/2010,2010,Aug,231.8
RR,9/30/2010,2010,Sep,120
RR,10/31/2010,2010,Oct,48.2
RR,11/30/2010,2010,Nov,125.7
RR,12/31/2010,2010,Dec,127.1
RR,1/31/2011,2011,Jan,25.4
RR,2/28/2011,2011,Feb,55.4
RR,3/31/2011,2011,Mar,143.9
RR,4/30/2011,2011,Apr,15.7
RR,5/31/2011,2011,May,667.5
RR,6/30/2011,2011,Jun,398.9
RR,7/31/2011,2011,Jul,348.4
RR,8/31/2011,2011,Aug,303.2
RR,9/30/2011,2011,Sep,62.7
RR,10/31/2011,2011,Oct,86.4
RR,11/30/2011,2011,Nov,97.6
RR,12/31/2011,2011,Dec,33.7
RR,1/31/2012,2012,Jan,33.6
RR,2/29/2012,2012,Feb,16.8
RR,3/31/2012,2012,Mar,46.6
RR,4/30/2012,2012,Apr,246.9
RR,5/31/2012,2012,May,303.7
RR,6/30/2012,2012,Jun,105.4
RR,7/31/2012,2012,Jul,342.8
RR,8/31/2012,2012,Aug,308.6
RR,9/30/2012,2012,Sep,59.9
RR,10/31/2012,2012,Oct,35.6
RR,11/30/2012,2012,Nov,13.8
RR,12/31/2012,2012,Dec,46.2
RR,1/31/2013,2013,Jan,0
RR,2/28/2013,2013,Feb,78.4
RR,3/31/2013,2013,Mar,13.8
RR,4/30/2013,2013,Apr,168.6
RR,5/31/2013,2013,May,314
RR,6/30/2013,2013,Jun,216.4
RR,7/31/2013,2013,Jul,253.7
RR,8/31/2013,2013,Aug,312.7
RR,9/30/2013,2013,Sep,74.2
RR,10/31/2013,2013,Oct,90.1
RR,11/30/2013,2013,Nov,251
RR,12/31/2013,2013,Dec,77.8
RR,1/31/2014,2014,Jan,3.8
RR,2/28/2014,2014,Feb,19.2
RR,3/31/2014,2014,Mar,22
RR,4/30/2014,2014,Apr,72.3
RR,5/31/2014,2014,May,79
RR,6/30/2014,2014,Jun,371.9
RR,7/31/2014,2014,Jul,215.6
RR,8/31/2014,2014,Aug,195.1
RR,9/30/2014,2014,Sep,22.5
RR,10/31/2014,2014,Oct,121.8
RR,11/30/2014,2014,Nov,114.7
RR,12/31/2014,2014,Dec,30.3
RR,1/31/2015,2015,Jan,6.9
RR,2/28/2015,2015,Feb,1
RR,3/31/2015,2015,Mar,7.7
RR,4/30/2015,2015,Apr,56.1
RR,5/31/2015,2015,May,335.2
RR,6/30/2015,2015,Jun,248
RR,7/31/2015,2015,Jul,301.5
RR,8/31/2015,2015,Aug,263.7
RR,9/30/2015,2015,Sep,15.7
RR,10/31/2015,2015,Oct,44.4
RR,11/30/2015,2015,Nov,19
RR,12/31/2015,2015,Dec,13.5
RR,1/31/2016,2016,Jan,0
RR,2/29/2016,2016,Feb,28.5
RR,3/31/2016,2016,Mar,0.4
RR,4/30/2016,2016,Apr,155.5
RR,5/31/2016,2016,May,350.4
RR,6/30/2016,2016,Jun,352.8
RR,7/31/2016,2016,Jul,322.8
RR,8/31/2016,2016,Aug,106.7
RR,9/30/2016,2016,Sep,143
RR,10/31/2016,2016,Oct,78.9
RR,11/30/2016,2016,Nov,47.9
RR,12/31/2016,2016,Dec,110.3
RR,1/31/2017,2017,Jan,20.2
RR,2/28/2017,2017,Feb,1.4
RR,3/31/2017,2017,Mar,119.4
RR,4/30/2017,2017,Apr,129
RR,5/31/2017,2017,May,361.2
RR,6/30/2017,2017,Jun,243.5
RR,7/31/2017,2017,Jul,330.6
RR,8/31/2017,2017,Aug,78
RR,9/30/2017,2017,Sep,104.7
RR,10/31/2017,2017,Oct,5.6
RR,11/30/2017,2017,Nov,1.1
RS,1/31/1998,1998,Jan,134.2
RS,2/28/1998,1998,Feb,128.1
RS,3/31/1998,1998,Mar,147.7
RS,4/30/1998,1998,Apr,101.5
RS,5/31/1998,1998,May,153.9
RS,6/30/1998,1998,Jun,48.9
RS,7/31/1998,1998,Jul,236.9
RS,8/31/1998,1998,Aug,146.3
RS,9/30/1998,1998,Sep,137.5
RS,10/31/1998,1998,Oct,44.4
RS,11/30/1998,1998,Nov,47.4
RS,12/31/1998,1998,Dec,134.6
RS,1/31/1999,1999,Jan,100.6
RS,2/28/1999,1999,Feb,80.4
RS,3/31/1999,1999,Mar,53
RS,4/30/1999,1999,Apr,162.2
RS,5/31/1999,1999,May,110.9
RS,6/30/1999,1999,Jun,152.1
RS,7/31/1999,1999,Jul,168.9
RS,8/31/1999,1999,Aug,71.6
RS,9/30/1999,1999,Sep,107.9
RS,10/31/1999,1999,Oct,115.8
RS,11/30/1999,1999,Nov,108.6
RS,12/31/1999,1999,Dec,65.1
RS,1/31/2000,2000,Jan,41.3
RS,2/29/2000,2000,Feb,108.4
RS,3/31/2000,2000,Mar,107.9
RS,4/30/2000,2000,Apr,141.2
RS,5/31/2000,2000,May,129.6
RS,6/30/2000,2000,Jun,231.9
RS,7/31/2000,2000,Jul,123.1
RS,8/31/2000,2000,Aug,93.9
RS,9/30/2000,2000,Sep,240.2
RS,10/31/2000,2000,Oct,141.6
RS,11/30/2000,2000,Nov,141.2
RS,12/31/2000,2000,Dec,72
RS,9/30/2001,2001,Sep,52
RS,10/31/2001,2001,Oct,129.6
RS,11/30/2001,2001,Nov,135.6
RS,12/31/2001,2001,Dec,49.7
RS,1/31/2002,2002,Jan,72.4
RS,2/28/2002,2002,Feb,83
RS,3/31/2002,2002,Mar,152.2
RS,4/30/2002,2002,Apr,139.4
RS,5/31/2002,2002,May,140.4
RS,6/30/2002,2002,Jun,181.4
RS,7/31/2002,2002,Jul,186.6
RS,8/31/2002,2002,Aug,154.6
RS,9/30/2002,2002,Sep,167.8
RS,10/31/2002,2002,Oct,177.6
RS,11/30/2002,2002,Nov,114.7
RS,12/31/2002,2002,Dec,137.2
RS,1/31/2003,2003,Jan,130.8
RS,2/28/2003,2003,Feb,199.1
RS,3/31/2003,2003,Mar,108.2
RS,4/30/2003,2003,Apr,88.9
RS,5/31/2003,2003,May,46
RS,6/30/2003,2003,Jun,167
RS,7/31/2003,2003,Jul,159.1
RS,8/31/2003,2003,Aug,57.8
RS,9/30/2003,2003,Sep,56.6
RS,10/31/2003,2003,Oct,190.2
RS,11/30/2003,2003,Nov,137.2
RS,12/31/2003,2003,Dec,185
RS,1/31/2004,2004,Jan,58.1
RS,2/29/2004,2004,Feb,87
RS,3/31/2004,2004,Mar,27.4
RS,4/30/2004,2004,Apr,64.9
RS,5/31/2004,2004,May,186.7
RS,6/30/2004,2004,Jun,102.7
RS,7/31/2004,2004,Jul,141.8
RS,8/31/2004,2004,Aug,71.5
RS,9/30/2004,2004,Sep,193.3
RS,10/31/2004,2004,Oct,76.3
RS,11/30/2004,2004,Nov,115.2
RS,12/31/2004,2004,Dec,33.7
RS,1/31/2005,2005,Jan,28.8
RS,2/28/2005,2005,Feb,41
RS,3/31/2005,2005,Mar,141.3
RS,4/30/2005,2005,Apr,145.8
RS,5/31/2005,2005,May,153.7
RS,6/30/2005,2005,Jun,34.7
RS,7/31/2005,2005,Jul,57.7
RS,8/31/2005,2005,Aug,155.9
RS,9/30/2005,2005,Sep,164.3
RS,10/31/2005,2005,Oct,271.1
RS,11/30/2005,2005,Nov,79.3
RS,12/31/2005,2005,Dec,56
RS,1/31/2006,2006,Jan,174.2
RS,2/28/2006,2006,Feb,88.9
RS,3/31/2006,2006,Mar,81.2
RS,4/30/2006,2006,Apr,17.6
RS,5/31/2006,2006,May,171.8
RS,6/30/2006,2006,Jun,66.7
RS,7/31/2006,2006,Jul,67.5
RS,8/31/2006,2006,Aug,84.1
RS,9/30/2006,2006,Sep,99.8
RS,10/31/2006,2006,Oct,38.6
RS,11/30/2006,2006,Nov,118.4
RS,12/31/2006,2006,Dec,136
